Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference
"Errors","Broken Link  ","1","1",="281 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Size3-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Size3-Regular.woff"," "
"Errors","Broken Link  ","1","1",="286 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Size4-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Size4-Regular.woff"," "
"Errors","Broken Link  ","1","1",="291 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_AMS-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_AMS-Regular.woff"," "
"Errors","Broken Link  ","1","1",="296 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Calligraphic-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Calligraphic-Regular.woff"," "
"Errors","Broken Link  ","1","1",="301 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Calligraphic-Bold.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Calligraphic-Bold.woff"," "
"Errors","Broken Link  ","1","1",="306 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Fraktur-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Fraktur-Regular.woff"," "
"Errors","Broken Link  ","1","1",="311 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Fraktur-Bold.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Fraktur-Bold.woff"," "
"Errors","Broken Link  ","1","1",="316 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Regular.woff"," "
"Errors","Broken Link  ","1","1",="321 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Bold.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Bold.woff"," "
"Errors","Broken Link  ","1","1",="326 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Italic.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_SansSerif-Italic.woff"," "
"Errors","Broken Link  ","1","1",="331 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Script-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Script-Regular.woff"," "
"Errors","Broken Link  ","1","1",="336 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Typewriter-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Typewriter-Regular.woff"," "
"Errors","Broken Link  ","1","1",="341 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Vector-Regular.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Vector-Regular.woff"," "
"Errors","Broken Link  ","1","1",="346 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: https://../es5/output/chtml/fonts/woff-v2/MathJax_Vector-Bold.woff 503 Server Unavailable","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://../es5/output/chtml/fonts/woff-v2/MathJax_Vector-Bold.woff"," "
"Errors","Broken Link  ","1","1",="1158 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: Twitter https://twitter.com/DSDimensions 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/discover/publication","https://twitter.com/DSDimensions"," "
"Errors","Broken Link  ","1","1",="4678 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/0 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/0"," "
"Errors","Broken Link  ","1","1",="4681 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/0 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/0"," "
"Errors","Broken Link  ","1","1",="4937 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/1 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/1"," "
"Errors","Broken Link  ","1","1",="4940 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/1 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/1"," "
"Errors","Broken Link  ","1","1",="4983 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/2 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/2"," "
"Errors","Broken Link  ","1","1",="4986 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/2 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/2"," "
"Errors","Broken Link  ","1","1",="5174 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/3 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/3"," "
"Errors","Broken Link  ","1","1",="5177 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/3 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/3"," "
"Errors","Broken Link  ","1","1",="5233 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/4 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/4"," "
"Errors","Broken Link  ","1","1",="5236 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/4 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/4"," "
"Errors","Broken Link  ","1","1",="5330 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: SELECT https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/5 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/select/5"," "
"Errors","Broken Link  ","1","1",="5333 ","This link is broken. The link target could not be loaded due to an HTTP error.","Broken link: EXPLAIN https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/5 400 Bad Request","This is sometimes a temporary problem, but if it persists it indicates a serious problem on your web server.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234/sqlalchemy/explain/5"," "
